forecast_date,target_date,forecast_1day,forecast_5day,actual_1day,actual_5day
2025-10-13,2025-10-17,15.822920873638537,15.76537054318919,15.66,15.09
2025-10-14,2025-10-18,15.822920873638537,15.76537054318919,16.5,15.86
2025-10-15,2025-10-19,15.822920873638537,15.76537054318919,15.54,15.33
2025-10-16,2025-10-20,15.822920873638537,15.76537054318919,15.45,15.6
2025-10-17,2025-10-21,15.822920873638537,15.76537054318919,15.09,16.01
2025-10-18,2025-10-22,15.822920873638537,15.76537054318919,15.86,14.99
2025-10-19,2025-10-23,15.822920873638537,15.76537054318919,15.33,13.98
2025-10-20,2025-10-24,15.822920873638537,15.76537054318919,15.6,14.45
2025-10-21,2025-10-25,15.822920873638537,15.76537054318919,16.01,10.55
2025-10-22,2025-10-26,15.822920873638537,15.76537054318919,14.99,11.09
2025-10-23,2025-10-27,15.822920873638537,15.76537054318919,13.98,11.09
2025-10-24,2025-10-28,15.822920873638537,15.76537054318919,14.45,11.09
2025-10-25,2025-10-29,15.822920873638537,15.76537054318919,10.55,11.09
2025-10-26,2025-10-30,15.822920873638537,15.76537054318919,11.09,11.09
2025-10-27,2025-11-10,15.822920873638537,15.76537054318919,11.09,13.45
2025-10-28,2025-11-11,15.822920873638537,15.76537054318919,11.09,13.45
2025-10-29,2025-11-12,15.822920873638537,15.76537054318919,11.09,15.58
2025-10-30,2025-11-13,15.822920873638537,15.76537054318919,11.09,14.97
2025-11-10,2025-11-14,11.831869227527491,12.848975611636131,13.45,16.14
2025-11-11,2025-11-15,11.831869227527491,12.848975611636131,13.45,14.99
2025-11-12,2025-11-16,11.831869227527491,12.848975611636131,15.58,15.99
2025-11-13,2025-11-17,11.831869227527491,12.848975611636131,14.97,15.07
2025-11-14,2025-11-18,11.831869227527491,12.848975611636131,16.14,15.47
2025-11-15,2025-11-19,11.831869227527491,12.848975611636131,14.99,15.29
2025-11-16,2025-11-20,11.831869227527491,12.848975611636131,15.99,14.21
2025-11-17,2025-11-21,11.831869227527491,12.848975611636131,15.07,15.11
2025-11-18,2025-11-22,11.831869227527491,12.848975611636131,15.47,15.8
2025-11-19,2025-11-23,11.831869227527491,12.848975611636131,15.29,16.49
2025-11-20,2025-11-24,11.831869227527491,12.848975611636131,14.21,14.81
2025-11-21,2025-11-25,11.831869227527491,12.848975611636131,15.11,16.02
2025-11-22,2025-11-26,11.831869227527491,12.848975611636131,15.8,15.96
2025-11-23,2025-11-27,11.831869227527491,12.848975611636131,16.49,15.54
2025-11-24,2025-11-28,11.831869227527491,12.848975611636131,14.81,15.04
2025-11-25,2025-11-29,11.831869227527491,12.848975611636131,16.02,15.31
2025-11-26,2025-11-30,11.831869227527491,12.848975611636131,15.96,15.84
